"median","mean","lowerq95","upperq95","lowerquartile","upperquartile","VAF","truecounts"
0.0,0.0,0.0,0.0,0.0,0.0,0.525,0
0.0,0.0,0.0,0.0,0.0,0.0,0.535,0
0.0,0.0,0.0,0.0,0.0,0.0,0.545,0
0.0,0.0,0.0,0.0,0.0,0.0,0.555,0
0.0,0.0,0.0,0.0,0.0,0.0,0.565,0
0.0,0.0,0.0,0.0,0.0,0.0,0.575,0
0.0,0.0,0.0,0.0,0.0,0.0,0.585,0
0.0,0.0,0.0,0.0,0.0,0.0,0.595,0
0.0,0.0,0.0,0.0,0.0,0.0,0.605,0
0.0,0.0,0.0,0.0,0.0,0.0,0.615,0
0.0,0.0,0.0,0.0,0.0,0.0,0.625,0
0.0,0.0,0.0,0.0,0.0,0.0,0.635,0
0.0,0.0,0.0,0.0,0.0,0.0,0.645,0
0.0,0.0,0.0,0.0,0.0,0.0,0.655,0
0.0,0.0,0.0,0.0,0.0,0.0,0.665,0
0.0,0.0,0.0,0.0,0.0,0.0,0.675,0
0.0,0.0,0.0,0.0,0.0,0.0,0.685,0
0.0,0.0,0.0,0.0,0.0,0.0,0.695,0
0.0,0.0,0.0,0.0,0.0,0.0,0.705,0
0.0,0.0,0.0,0.0,0.0,0.0,0.715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.725,0
0.0,0.0,0.0,0.0,0.0,0.0,0.735,0
0.0,0.0,0.0,0.0,0.0,0.0,0.745,0
0.0,0.0,0.0,0.0,0.0,0.0,0.755,0
0.0,0.0,0.0,0.0,0.0,0.0,0.765,0
0.0,0.0,0.0,0.0,0.0,0.0,0.775,0
0.0,0.0,0.0,0.0,0.0,0.0,0.785,0
0.0,0.0,0.0,0.0,0.0,0.0,0.795,0
0.0,0.0,0.0,0.0,0.0,0.0,0.805,0
0.0,0.0,0.0,0.0,0.0,0.0,0.815,0
0.0,0.0,0.0,0.0,0.0,0.0,0.825,0
0.0,0.0,0.0,0.0,0.0,0.0,0.835,0
0.0,0.0,0.0,0.0,0.0,0.0,0.845,0
0.0,0.0,0.0,0.0,0.0,0.0,0.855,0
0.0,0.0,0.0,0.0,0.0,0.0,0.865,0
0.0,0.0,0.0,0.0,0.0,0.0,0.875,0
0.0,0.0,0.0,0.0,0.0,0.0,0.885,0
0.0,0.0,0.0,0.0,0.0,0.0,0.895,0
0.0,0.0,0.0,0.0,0.0,0.0,0.905,0
0.0,0.0,0.0,0.0,0.0,0.0,0.915,0
0.0,0.0,0.0,0.0,0.0,0.0,0.925,0
0.0,0.0,0.0,0.0,0.0,0.0,0.935,0
0.0,0.0,0.0,0.0,0.0,0.0,0.945,0
0.0,0.0,0.0,0.0,0.0,0.0,0.955,0
0.0,0.0,0.0,0.0,0.0,0.0,0.965,0
0.0,0.0,0.0,0.0,0.0,0.0,0.975,0
0.0,0.0,0.0,0.0,0.0,0.0,0.985,0
0.0,0.0,0.0,0.0,0.0,0.0,0.995,0
